neutral_id,status,reason,molecular_weight_g_mol,cation_id,anion_id
libe-520548,rejected,not_closed_shell,71.055,,
libe-526764,rejected,not_closed_shell,71.055,,
libe-511012,rejected,not_closed_shell,,,
libe-515181,rejected,not_closed_shell,,,
libe-524365,rejected,not_closed_shell,,,
libe-117505,rejected,not_closed_shell,,,
libe-119130,rejected,not_closed_shell,,,
libe-119132,rejected,not_closed_shell,,,
libe-119135,rejected,not_closed_shell,,,
libe-119143,rejected,not_closed_shell,,,
libe-137734,rejected,not_closed_shell,,,
libe-175824,rejected,not_closed_shell,,,
libe-514794,rejected,not_closed_shell,,,
libe-522115,rejected,not_closed_shell,,,
libe-523953,rejected,not_closed_shell,,,
libe-524379,rejected,not_closed_shell,,,
libe-525666,rejected,not_closed_shell,,,
libe-528484,rejected,not_closed_shell,,,
libe-535773,rejected,not_closed_shell,,,
libe-542384,rejected,not_closed_shell,,,
libe-509439,rejected,not_closed_shell,,,
libe-507689,rejected,disallowed_element,,,
libe-515159,rejected,disallowed_element,,,
libe-519745,rejected,disallowed_element,,,
libe-529052,rejected,disallowed_element,,,
libe-121447,rejected,disallowed_element,,,
libe-121449,rejected,disallowed_element,,,
libe-121451,rejected,disallowed_element,,,
libe-520670,rejected,disallowed_element,,,
libe-527040,rejected,disallowed_element,,,
libe-528750,rejected,disallowed_element,,,
libe-545527,rejected,not_closed_shell,,,
libe-115874,rejected,disallowed_element,,,
libe-641351,rejected,not_closed_shell,,,
libe-501282,rejected,disallowed_element,,,
libe-117936,rejected,disallowed_element,,,
libe-138144,rejected,disallowed_element,,,
libe-116005,rejected,mass_out_of_range,12.011,,
libe-117197,rejected,not_closed_shell,,,
libe-117203,rejected,not_closed_shell,,,
libe-117209,rejected,not_closed_shell,,,
libe-117212,rejected,not_closed_shell,,,
libe-117214,rejected,not_closed_shell,,,
libe-117221,rejected,not_closed_shell,,,
libe-117223,rejected,not_closed_shell,,,
libe-137035,rejected,not_closed_shell,,,
libe-179175,rejected,not_closed_shell,,,
libe-179549,rejected,not_closed_shell,,,
libe-118512,rejected,not_closed_shell,57.028,,
libe-118516,rejected,not_closed_shell,57.028,,
libe-119383,rejected,not_closed_shell,57.028,,
libe-184728,rejected,not_closed_shell,57.028,,
libe-184975,rejected,not_closed_shell,57.028,,
libe-501877,rejected,disallowed_element,,,
libe-501893,rejected,disallowed_element,,,
libe-545442,rejected,mass_out_of_range,64.058,,
libe-642571,rejected,not_closed_shell,64.058,,
libe-192269,rejected,disallowed_element,,,
libe-192278,rejected,disallowed_element,,,
libe-514504,rejected,disallowed_element,,,
libe-514571,rejected,disallowed_element,,,
libe-515216,rejected,disallowed_element,,,
libe-524768,rejected,disallowed_element,,,
libe-525713,rejected,disallowed_element,,,
libe-638865,rejected,disallowed_element,,,
libe-641899,rejected,not_closed_shell,,,
libe-641905,rejected,not_closed_shell,,,
libe-641941,rejected,not_closed_shell,,,
libe-641946,rejected,not_closed_shell,,,
libe-642005,rejected,not_closed_shell,,,
libe-642052,rejected,not_closed_shell,,,
libe-642092,rejected,not_closed_shell,,,
libe-642116,rejected,not_closed_shell,,,
libe-141141,rejected,disallowed_element,,,
libe-388742,rejected,disallowed_element,,,
libe-116089,rejected,not_closed_shell,29.061999999999998,,
libe-135860,rejected,disallowed_element,,,
libe-135869,rejected,disallowed_element,,,
libe-173722,rejected,disallowed_element,,,
libe-223500,rejected,disallowed_element,,,
libe-501763,rejected,disallowed_element,,,
libe-520986,rejected,not_closed_shell,,,
libe-526883,rejected,not_closed_shell,,,
libe-141644,rejected,disallowed_element,,,
libe-120951,rejected,not_closed_shell,,,
libe-120952,rejected,not_closed_shell,,,
libe-120953,rejected,not_closed_shell,,,
libe-120955,rejected,not_closed_shell,,,
libe-120956,rejected,not_closed_shell,,,
libe-120957,rejected,not_closed_shell,,,
libe-121717,rejected,not_closed_shell,,,
libe-121721,rejected,not_closed_shell,,,
libe-121726,rejected,not_closed_shell,,,
libe-117527,rejected,not_closed_shell,85.038,,
libe-117533,rejected,not_closed_shell,85.038,,
libe-117534,rejected,not_closed_shell,85.038,,
libe-117541,rejected,not_closed_shell,85.038,,
libe-117557,rejected,not_closed_shell,85.038,,
libe-117854,rejected,not_closed_shell,85.038,,
libe-137296,rejected,not_closed_shell,,,
libe-138141,rejected,not_closed_shell,,,
libe-138166,rejected,not_closed_shell,,,
libe-138192,rejected,not_closed_shell,,,
libe-138202,rejected,not_closed_shell,,,
libe-222694,rejected,not_closed_shell,,,
libe-115774,rejected,mass_out_of_range,62.068,,
libe-116120,rejected,not_closed_shell,45.061,,
libe-116125,rejected,not_closed_shell,45.061,,
libe-116126,rejected,not_closed_shell,45.061,,
libe-528692,rejected,not_closed_shell,45.061,,
libe-511255,rejected,disallowed_element,,,
libe-522380,rejected,disallowed_element,,,
libe-523820,rejected,disallowed_element,,,
libe-526105,rejected,disallowed_element,,,
libe-140739,rejected,not_closed_shell,,,
libe-140939,rejected,not_closed_shell,,,
libe-501353,rejected,disallowed_element,,,
libe-115876,rejected,mass_out_of_range,28.054,,
libe-115981,rejected,mass_out_of_range,28.054,,
libe-224592,rejected,not_closed_shell,28.054,,
libe-224658,rejected,not_closed_shell,28.054,,
libe-138088,rejected,disallowed_element,,,
libe-174897,rejected,not_closed_shell,,,
libe-137046,rejected,disallowed_element,,,
libe-138048,rejected,disallowed_element,,,
libe-192285,rejected,disallowed_element,,,
libe-192289,rejected,disallowed_element,,,
libe-192314,rejected,disallowed_element,,,
libe-637800,rejected,disallowed_element,,,
libe-192668,rejected,disallowed_element,,,
libe-192680,rejected,disallowed_element,,,
libe-637810,rejected,disallowed_element,,,
libe-193573,rejected,disallowed_element,,,
libe-640349,rejected,not_closed_shell,,,
libe-640373,rejected,not_closed_shell,,,
libe-640374,rejected,not_closed_shell,,,
libe-640384,rejected,not_closed_shell,,,
libe-640414,rejected,not_closed_shell,,,
libe-640415,rejected,not_closed_shell,,,
libe-640429,rejected,not_closed_shell,,,
libe-640441,rejected,not_closed_shell,,,
libe-115766,rejected,disallowed_element,,,
libe-225284,rejected,not_closed_shell,,,
libe-140753,rejected,disallowed_element,,,
libe-140782,rejected,disallowed_element,,,
libe-140819,rejected,disallowed_element,,,
libe-141078,rejected,disallowed_element,,,
libe-141082,rejected,disallowed_element,,,
libe-141259,rejected,disallowed_element,,,
libe-141290,rejected,disallowed_element,,,
libe-141325,rejected,disallowed_element,,,
libe-497499,rejected,disallowed_element,,,
libe-642983,rejected,not_closed_shell,,,
libe-517000,rejected,not_closed_shell,,,
libe-525571,rejected,disallowed_element,,,
libe-640598,rejected,not_closed_shell,,,
libe-136251,rejected,disallowed_element,,,
libe-136318,rejected,disallowed_element,,,
libe-136485,rejected,disallowed_element,,,
libe-136505,rejected,disallowed_element,,,
libe-136558,rejected,disallowed_element,,,
libe-136610,rejected,disallowed_element,,,
libe-137831,rejected,disallowed_element,,,
libe-137834,rejected,disallowed_element,,,
libe-138001,rejected,disallowed_element,,,
libe-195413,rejected,disallowed_element,,,
libe-196645,rejected,disallowed_element,,,
libe-196685,rejected,disallowed_element,,,
libe-196692,rejected,disallowed_element,,,
libe-197128,rejected,disallowed_element,,,
libe-197458,rejected,disallowed_element,,,
libe-140747,rejected,disallowed_element,,,
libe-140806,rejected,disallowed_element,,,
libe-140944,rejected,disallowed_element,,,
libe-141046,rejected,disallowed_element,,,
libe-141153,rejected,disallowed_element,,,
libe-140623,rejected,disallowed_element,,,
libe-137069,rejected,disallowed_element,,,
libe-226893,rejected,not_closed_shell,,,
libe-501733,rejected,disallowed_element,,,
libe-501742,rejected,disallowed_element,,,
libe-501745,rejected,disallowed_element,,,
libe-121207,rejected,disallowed_element,,,
libe-227173,rejected,not_closed_shell,,,
libe-118613,rejected,disallowed_element,,,
libe-224687,rejected,not_closed_shell,,,
libe-137949,rejected,disallowed_element,,,
libe-137955,rejected,disallowed_element,,,
libe-137989,rejected,disallowed_element,,,
libe-138028,rejected,disallowed_element,,,
libe-178825,rejected,disallowed_element,,,
libe-179298,rejected,disallowed_element,,,
libe-173923,rejected,not_closed_shell,,,
libe-545016,rejected,not_closed_shell,,,
libe-545040,rejected,not_closed_shell,,,
libe-510968,rejected,disallowed_element,,,
libe-516554,rejected,disallowed_element,,,
libe-641353,rejected,not_closed_shell,,,
libe-641361,rejected,not_closed_shell,,,
libe-545150,rejected,disallowed_element,,,
libe-545295,rejected,disallowed_element,,,
libe-501983,rejected,not_closed_shell,,,
libe-515144,rejected,not_closed_shell,,,
libe-516595,rejected,not_closed_shell,,,
libe-525526,rejected,not_closed_shell,,,
libe-526096,rejected,not_closed_shell,,,
libe-524510,rejected,disallowed_element,,,
libe-527134,rejected,disallowed_element,,,
libe-528023,rejected,disallowed_element,,,
libe-528289,rejected,disallowed_element,,,
libe-542224,rejected,disallowed_element,,,
libe-637246,accepted,,84.074,libe-117040,libe-119755
libe-116651,accepted,,84.074,libe-117052,libe-119746
libe-116653,accepted,,84.074,libe-117045,libe-119706
libe-116655,accepted,,84.074,libe-117054,libe-119717
libe-116656,accepted,,84.074,libe-117046,libe-119719
libe-116657,accepted,,84.074,libe-117056,libe-119726
libe-116658,accepted,,84.074,libe-117050,libe-119729
libe-116659,accepted,,84.074,libe-117043,libe-119709
libe-116696,accepted,,84.074,libe-117049,libe-119711
libe-116661,accepted,,84.074,libe-117048,libe-119715
libe-116662,rejected,missing_cation_match,84.074,,
libe-116663,accepted,,84.074,libe-117062,libe-119736
libe-637296,rejected,missing_cation_match,84.074,,
libe-116665,accepted,,84.074,libe-117075,libe-119708
libe-116666,accepted,,84.074,libe-117058,libe-119731
libe-116667,accepted,,84.074,libe-117077,libe-119720
libe-116674,accepted,,84.074,libe-117074,libe-119718
libe-116675,accepted,,84.074,libe-117055,libe-119707
libe-116676,rejected,missing_anion_match,84.074,libe-117057,
libe-116677,accepted,,84.074,libe-117064,libe-119727
libe-637241,rejected,missing_anion_match,84.074,libe-117086,
libe-116689,rejected,missing_cation_match,84.074,,
libe-637235,rejected,missing_cation_match,84.074,,
libe-641171,rejected,not_closed_shell,84.074,,
libe-641201,rejected,not_closed_shell,84.074,,
libe-641202,rejected,not_closed_shell,84.074,,
libe-641205,rejected,not_closed_shell,84.074,,
libe-641221,rejected,not_closed_shell,84.074,,
libe-641228,rejected,not_closed_shell,84.074,,
libe-641241,rejected,not_closed_shell,84.074,,
libe-641244,rejected,not_closed_shell,84.074,,
libe-641245,rejected,not_closed_shell,84.074,,
libe-641253,rejected,not_closed_shell,84.074,,
libe-641286,rejected,not_closed_shell,84.074,,
libe-641292,rejected,not_closed_shell,84.074,,
libe-641297,rejected,not_closed_shell,84.074,,
libe-641344,rejected,not_closed_shell,84.074,,
libe-641362,rejected,not_closed_shell,84.074,,
libe-641366,rejected,not_closed_shell,84.074,,
libe-641420,rejected,not_closed_shell,84.074,,
libe-641426,rejected,not_closed_shell,84.074,,
libe-641457,rejected,not_closed_shell,84.074,,
libe-641502,rejected,not_closed_shell,84.074,,
libe-641528,rejected,not_closed_shell,84.074,,
libe-641586,rejected,not_closed_shell,84.074,,
libe-518973,rejected,disallowed_element,,,
libe-523502,rejected,disallowed_element,,,
libe-137480,rejected,disallowed_element,,,
libe-137483,rejected,disallowed_element,,,
libe-137580,rejected,disallowed_element,,,
libe-137587,rejected,disallowed_element,,,
libe-207960,rejected,disallowed_element,,,
libe-208008,rejected,disallowed_element,,,
libe-642393,rejected,not_closed_shell,,,
libe-642425,rejected,not_closed_shell,,,
libe-642440,rejected,not_closed_shell,,,
libe-642457,rejected,not_closed_shell,,,
libe-642481,rejected,not_closed_shell,,,
libe-511210,rejected,not_closed_shell,,,
libe-515196,rejected,not_closed_shell,,,
libe-634453,rejected,not_closed_shell,,,
libe-518953,rejected,not_closed_shell,,,
libe-529153,rejected,not_closed_shell,,,
libe-539914,rejected,not_closed_shell,,,
libe-514536,rejected,disallowed_element,,,
libe-515212,rejected,disallowed_element,,,
libe-519479,rejected,disallowed_element,,,
libe-520387,rejected,disallowed_element,,,
libe-118677,rejected,mass_out_of_range,46.025,,
libe-224823,rejected,not_closed_shell,46.025,,
libe-501926,rejected,disallowed_element,,,
libe-501717,rejected,not_closed_shell,,,
libe-515298,rejected,not_closed_shell,,,
libe-524349,rejected,not_closed_shell,,,
libe-527912,rejected,not_closed_shell,,,
libe-210008,rejected,not_closed_shell,,,
libe-141307,rejected,disallowed_element,,,
libe-141426,rejected,disallowed_element,,,
libe-497441,rejected,not_closed_shell,,,
libe-521157,rejected,not_closed_shell,,,
libe-501773,rejected,not_closed_shell,,,
libe-501790,rejected,not_closed_shell,,,
libe-545774,rejected,not_closed_shell,,,
libe-510909,rejected,not_closed_shell,,,
libe-519096,rejected,not_closed_shell,,,
libe-520668,rejected,not_closed_shell,,,
libe-528074,rejected,not_closed_shell,,,
libe-502130,rejected,disallowed_element,,,
libe-502451,rejected,not_closed_shell,,,
libe-118784,rejected,disallowed_element,,,
libe-118789,rejected,disallowed_element,,,
libe-118795,rejected,disallowed_element,,,
libe-118801,rejected,disallowed_element,,,
libe-118807,rejected,disallowed_element,,,
libe-118862,rejected,disallowed_element,,,
libe-118882,rejected,disallowed_element,,,
libe-118887,rejected,disallowed_element,,,
libe-118896,rejected,disallowed_element,,,
libe-118902,rejected,disallowed_element,,,
libe-118911,rejected,disallowed_element,,,
libe-176510,rejected,disallowed_element,,,
libe-176747,rejected,disallowed_element,,,
libe-191333,rejected,disallowed_element,,,
libe-191473,rejected,disallowed_element,,,
libe-191580,rejected,disallowed_element,,,
libe-191668,rejected,disallowed_element,,,
libe-191955,rejected,disallowed_element,,,
libe-641411,rejected,not_closed_shell,,,
libe-641415,rejected,not_closed_shell,,,
libe-641428,rejected,not_closed_shell,,,
libe-641444,rejected,not_closed_shell,,,
libe-641449,rejected,not_closed_shell,,,
libe-641461,rejected,not_closed_shell,,,
libe-641469,rejected,not_closed_shell,,,
libe-641471,rejected,not_closed_shell,,,
libe-641474,rejected,not_closed_shell,,,
libe-641475,rejected,not_closed_shell,,,
libe-641499,rejected,not_closed_shell,,,
libe-641533,rejected,not_closed_shell,,,
libe-641576,rejected,not_closed_shell,,,
libe-641583,rejected,not_closed_shell,,,
libe-641596,rejected,not_closed_shell,,,
libe-641605,rejected,not_closed_shell,,,
libe-641649,rejected,not_closed_shell,,,
libe-135999,rejected,disallowed_element,,,
libe-136010,rejected,disallowed_element,,,
libe-136194,rejected,disallowed_element,,,
libe-136383,rejected,disallowed_element,,,
libe-136394,rejected,disallowed_element,,,
libe-137039,rejected,disallowed_element,,,
libe-137062,rejected,disallowed_element,,,
libe-137078,rejected,disallowed_element,,,
libe-545158,rejected,not_closed_shell,142.12300000000002,,
libe-121656,rejected,disallowed_element,,,
libe-225984,rejected,not_closed_shell,,,
libe-136439,rejected,disallowed_element,,,
libe-175140,accepted,,118.13199999999999,libe-175285,libe-175251
libe-116409,accepted,,82.058,libe-116888,libe-116899
libe-116410,accepted,,82.058,libe-116882,libe-116894
libe-116412,accepted,,82.058,libe-116893,libe-116883
libe-636437,accepted,,82.058,libe-116896,libe-116891
libe-116415,accepted,,82.058,libe-116897,libe-116904
libe-116421,accepted,,82.058,libe-116932,libe-116905
libe-116426,accepted,,82.058,libe-116892,libe-116900
libe-116431,rejected,missing_cation_match,82.058,,
libe-116434,accepted,,82.058,libe-132421,libe-116885
libe-116478,rejected,missing_cation_match,82.058,,
libe-639845,rejected,not_closed_shell,82.058,,
libe-639864,rejected,not_closed_shell,82.058,,
libe-639865,rejected,not_closed_shell,82.058,,
libe-639893,rejected,not_closed_shell,82.058,,
